period,code,name
after_2007,43026,BENISSANET
after_2007,8022,BERGA
after_2007,17019,BESALÚ
after_2007,17020,BESCANÓ
after_2007,17021,BEUDA
after_2007,8023,BIGUES I RIELLS DEL FAI
after_2007,25055,BIOSCA
after_2007,17022,"BISBAL D'EMPORDÀ, LA"
after_2007,43028,"BISBAL DEL PENEDÈS, LA"
after_2007,17234,BIURE
after_2007,43029,BLANCAFORT
after_2007,17023,BLANES
after_2007,17029,BOADELLA I LES ESCAULES
after_2007,43030,BONASTRE
after_2007,17025,BORDILS
after_2007,25058,"BORGES BLANQUES, LES"
after_2007,43031,"BORGES DEL CAMP, LES"
after_2007,17026,BORRASSÀ
after_2007,43032,BOT
after_2007,43033,BOTARELL
after_2007,17027,BREDA
after_2007,8025,"BRUC, EL"
after_2007,8026,"BRULL, EL"
after_2007,43034,BRÀFIM
after_2007,17016,BÀSCARA
after_2007,17031,CABANELLES
after_2007,17030,CABANES
after_2007,43036,CABRA DEL CAMP
after_2007,8028,CABRERA D'ANOIA
after_2007,8029,CABRERA DE MAR
after_2007,8030,CABRILS
after_2007,25061,CABÓ
after_2007,17032,CADAQUÉS
after_2007,8031,CALAF
after_2007,43037,CALAFELL
after_2007,8034,CALDERS
after_2007,17033,CALDES DE MALAVELLA
after_2007,8033,CALDES DE MONTBUI
after_2007,8035,CALELLA
after_2007,8037,CALLDETENES
after_2007,8038,CALLÚS
after_2007,8036,CALONGE DE SEGARRA
after_2007,17034,CALONGE I SANT ANTONI
after_2007,25062,CAMARASA
after_2007,43903,CAMARLES
after_2007,43038,CAMBRILS
after_2007,17038,CAMPLLONG
after_2007,17039,CAMPRODON
after_2007,17035,CAMÓS
after_2007,25063,CANEJAN
after_2007,17040,CANET D'ADRI
after_2007,8040,CANET DE MAR
after_2007,43907,"CANONJA, LA"
after_2007,8041,CANOVELLES
after_2007,17041,CANTALLOPS
after_2007,8043,CANYELLES
after_2007,8044,CAPELLADES
after_2007,17042,CAPMANY
after_2007,8045,CAPOLAT
after_2007,43040,CAPÇANES
after_2007,8046,CARDEDEU
after_2007,8047,CARDONA
after_2007,8048,CARME
after_2007,43041,CASERES
after_2007,8049,CASSERRES
after_2007,17044,CASSÀ DE LA SELVA
after_2007,17048,"CASTELL D'ARO, PLATJA D'ARO I S'AGARÓ"
after_2007,25904,CASTELL DE MUR
after_2007,8052,CASTELLAR DE N'HUG
after_2007,8050,CASTELLAR DEL RIU
after_2007,8051,CASTELLAR DEL VALLÈS
after_2007,8053,CASTELLBELL I EL VILAR
after_2007,8054,CASTELLBISBAL
after_2007,8055,CASTELLCIR
after_2007,25067,CASTELLDANS
after_2007,8056,CASTELLDEFELS
after_2007,8058,CASTELLET I LA GORNAL
after_2007,17046,CASTELLFOLLIT DE LA ROCA
after_2007,8060,CASTELLFOLLIT DE RIUBREGÓS
after_2007,8061,CASTELLGALÍ
after_2007,8062,CASTELLNOU DE BAGES
after_2007,25068,CASTELLNOU DE SEANA
after_2007,8064,CASTELLTERÇOL
after_2007,43042,CASTELLVELL DEL CAMP
after_2007,8065,CASTELLVÍ DE LA MARCA
after_2007,8066,CASTELLVÍ DE ROSANES
after_2007,17047,CASTELLÓ D'EMPÚRIES
after_2007,25069,CASTELLÓ DE FARFANYA
after_2007,43043,"CATLLAR, EL"
after_2007,25071,CAVA
after_2007,17189,"CELLERA DE TER, LA"
after_2007,17049,CELRÀ
after_2007,8067,CENTELLES
after_2007,8268,CERCS
after_2007,8266,CERDANYOLA DEL VALLÈS
after_2007,8068,CERVELLÓ
after_2007,25072,CERVERA
after_2007,25073,CERVIÀ DE LES GARRIGUES
after_2007,17050,CERVIÀ DE TER
after_2007,17051,CISTELLA
after_2007,25074,CIUTADILLA
after_2007,25075,CLARIANA DE CARDENER
after_2007,17054,COLERA
after_2007,25077,COLL DE NARGÓ
after_2007,8070,COLLSUSPINA
after_2007,17055,COLOMERS
after_2007,25163,"COMA I LA PEDRA, LA"
after_2007,25161,CONCA DE DALT
after_2007,43046,CONESA
after_2007,43047,CONSTANTÍ
after_2007,43048,CORBERA D'EBRE
after_2007,25078,CORBINS
after_2007,8073,CORNELLÀ DE LLOBREGAT
after_2007,17056,CORNELLÀ DEL TERRI
after_2007,43049,CORNUDELLA DE MONTSANT
after_2007,17057,CORÇÀ
after_2007,43050,CREIXELL
after_2007,17058,CRESPIÀ
after_2007,17901,"CRUÏLLES, MONELLS I SANT SADURNÍ DE L'HEURA"
after_2007,8074,CUBELLES
after_2007,25079,CUBELLS
after_2007,43051,CUNIT
after_2007,8042,CÀNOVES I SAMALÚS
after_2007,17060,DARNIUS
after_2007,17061,DAS
after_2007,43901,DELTEBRE
after_2007,8075,DOSRIUS
after_2007,43053,DUESAIGÜES
after_2007,17062,"ESCALA, L'"
after_2007,8076,ESPARREGUERA
after_2007,17063,ESPINELVES
after_2007,25081,"ESPLUGA CALBA, L'"
after_2007,43054,"ESPLUGA DE FRANCOLÍ, L'"
after_2007,17065,ESPONELLÀ
after_2007,25082,ESPOT
after_2007,8078,"ESPUNYOLA, L'"
after_2007,8254,"ESQUIROL, L'"
after_2007,25085,ESTARÀS
after_2007,25086,ESTERRI D'ÀNEU
after_2007,25087,ESTERRI DE CARDÓS
after_2007,43055,FALSET
after_2007,17005,"FAR D'EMPORDÀ, EL"
after_2007,43056,"FATARELLA, LA"
after_2007,43058,"FIGUERA, LA"
after_2007,17066,FIGUERES
after_2007,17067,FLAÇÀ
after_2007,43060,FLIX
after_2007,25092,"FLORESTA, LA"
after_2007,8082,FOGARS DE LA SELVA
after_2007,8081,FOGARS DE MONTCLÚS
after_2007,17068,FOIXÀ
after_2007,8083,FOLGUEROLES
after_2007,25093,FONDARELLA
after_2007,8084,FONOLLOSA
after_2007,8085,FONT-RUBÍ
after_2007,17069,FONTANALS DE CERDANYA
after_2007,17070,FONTANILLES
after_2007,17071,FONTCOBERTA
after_2007,25094,FORADADA
after_2007,17902,FORALLAC
after_2007,17073,FORNELLS DE LA SELVA
after_2007,17074,FORTIÀ
after_2007,43061,FORÈS
after_2007,8086,"FRANQUESES DEL VALLÈS, LES"
after_2007,43062,FREGINALS
after_2007,25096,"FULIOLA, LA"
after_2007,25908,FÍGOLS I ALINYÀ
after_2007,8090,GAIÀ
after_2007,43063,"GALERA, LA"
after_2007,43064,GANDESA
after_2007,43065,GARCIA
after_2007,43066,"GARIDELLS, ELS"
after_2007,8088,"GARRIGA, LA"
after_2007,17077,GARRIGUELLA
after_2007,17075,GARRIGÀS
after_2007,25098,GAVET DE LA CONCA
after_2007,8089,GAVÀ
after_2007,8091,GELIDA
after_2007,17078,GER
after_2007,25912,GIMENELLS I EL PLA DE LA FONT
after_2007,43067,GINESTAR
after_2007,17079,GIRONA
after_2007,8092,GIRONELLA
after_2007,8093,GISCLARENY
after_2007,43068,GODALL
after_2007,25099,GOLMÉS
after_2007,17080,GOMBRÈN
after_2007,8094,"GRANADA, LA"
after_2007,25102,"GRANJA D'ESCARP, LA"
after_2007,8096,GRANOLLERS
after_2007,25103,GRANYANELLA
after_2007,25105,GRANYENA DE LES GARRIGUES
after_2007,25104,GRANYENA DE SEGARRA
after_2007,43069,GRATALLOPS
after_2007,8097,GUALBA
after_2007,17081,GUALTA
after_2007,8099,GUARDIOLA DE BERGUEDÀ
after_2007,43070,"GUIAMETS, ELS"
after_2007,17082,GUILS DE CERDANYA
after_2007,25109,GUIMERÀ
after_2007,25903,GUINGUETA D'ÀNEU
after_2007,25110,GUISSONA
after_2007,25111,GUIXERS
after_2007,8100,GURB
after_2007,25100,GÓSOL
after_2007,43071,HORTA DE SANT JOAN
after_2007,8101,"HOSPITALET DE LLOBREGAT, L'"
after_2007,8162,"HOSTALETS DE PIEROLA, ELS"
after_2007,17083,HOSTALRIC
after_2007,25115,ISONA I CONCA DELLÀ
after_2007,17084,ISÒVOL
after_2007,25113,IVARS D'URGELL
after_2007,25112,IVARS DE NOGUERA
after_2007,17085,JAFRE
after_2007,17086,"JONQUERA, LA"
after_2007,8103,JORBA
after_2007,25910,JOSA I TUIXÉN
after_2007,17087,JUIÀ
after_2007,43136,LA RÀPITA
after_2007,8104,"LLACUNA, LA"
after_2007,25123,LLADORRE
after_2007,25124,LLADURS
after_2007,8105,"LLAGOSTA, LA"
after_2007,17089,LLAGOSTERA
after_2007,17090,LLAMBILLES
after_2007,17091,LLANARS
after_2007,17092,LLANÇÀ
after_2007,25125,LLARDECANS
after_2007,25126,LLAVORSÍ
after_2007,25120,LLEIDA
after_2007,17093,LLERS
after_2007,25127,LLES DE CERDANYA
after_2007,25128,LLIMIANA
after_2007,8106,LLINARS DEL VALLÈS
after_2007,8107,LLIÇÀ D'AMUNT
after_2007,8108,LLIÇÀ DE VALL
after_2007,43073,LLORAC
after_2007,43074,LLORENÇ DEL PENEDÈS
after_2007,17095,LLORET DE MAR
after_2007,17096,"LLOSSES, LES"
after_2007,8109,LLUÇÀ
after_2007,25133,MAIALS
after_2007,17098,MAIÀ DE MONTCAL
after_2007,25130,MALDÀ
after_2007,8110,MALGRAT DE MAR
after_2007,8111,MALLA
after_2007,8112,MANLLEU
after_2007,8113,MANRESA
after_2007,43075,MARGALEF
after_2007,8114,MARTORELL
after_2007,8115,MARTORELLES
after_2007,43076,MARÇÀ
after_2007,43077,MAS DE BARBERANS
after_2007,43078,MASDENVERGE
after_2007,8116,"MASIES DE RODA, LES"
after_2007,8117,"MASIES DE VOLTREGÀ, LES"
after_2007,43079,MASLLORENÇ
after_2007,8118,"MASNOU, EL"
after_2007,43081,MASPUJOLS
after_2007,8119,MASQUEFA
after_2007,43082,"MASROIG, EL"
after_2007,25131,MASSALCOREIG
after_2007,17101,MASSANES
after_2007,25132,MASSOTERES
after_2007,43080,"MASÓ, LA"
after_2007,8120,MATADEPERA
after_2007,8121,MATARÓ
after_2007,17102,MAÇANET DE CABRENYS
after_2007,17103,MAÇANET DE LA SELVA
after_2007,8122,MEDIONA
after_2007,25134,MENÀRGUENS
after_2007,50165,MEQUINENZA
after_2007,17105,MIERES
after_2007,43083,"MILÀ, EL"
after_2007,25135,MIRALCAMP
after_2007,43084,MIRAVET
after_2007,8138,MOIÀ
after_2007,43085,"MOLAR, EL"
after_2007,8123,MOLINS DE REI
after_2007,25137,MOLLERUSSA
after_2007,8124,MOLLET DEL VALLÈS
after_2007,17107,MOLLÓ
after_2007,25136,"MOLSOSA, LA"
after_2007,8128,MONISTROL DE CALDERS
after_2007,8127,MONISTROL DE MONTSERRAT
after_2007,17110,MONT-RAS
after_2007,43092,MONT-ROIG DEL CAMP
after_2007,17109,MONTAGUT
after_2007,43086,MONTBLANC
after_2007,43088,MONTBRIÓ DEL CAMP
after_2007,8125,MONTCADA I REIXAC
after_2007,8130,MONTCLAR
after_2007,25139,MONTELLÀ I MARTINET
after_2007,8131,MONTESQUIU
after_2007,25140,MONTFERRER I CASTELLBÒ
after_2007,43089,MONTFERRI
after_2007,8126,MONTGAT
after_2007,8132,MONTMAJOR
after_2007,8135,MONTMELÓ
after_2007,25141,MONTOLIU DE SEGARRA
after_2007,25143,MONTORNÈS DE SEGARRA
after_2007,8136,MONTORNÈS DEL VALLÈS
after_2007,8137,MONTSENY
after_2007,43095,"MORELL, EL"
after_2007,43096,"MORERA DE MONTSANT, LA"
after_2007,8129,MUNTANYOLA
after_2007,43093,MÓRA D'EBRE
after_2007,43094,MÓRA LA NOVA
after_2007,99999,N/D
after_2007,25145,NALEC
after_2007,25025,NAUT ARAN
after_2007,8140,NAVARCLES
after_2007,17111,NAVATA
after_2007,8141,NAVÀS
after_2007,25146,NAVÈS
after_2007,43097,"NOU DE GAIÀ, LA"
after_2007,43098,NULLES
after_2007,25148,ODÈN
after_2007,17112,OGASSA
after_2007,8146,OLESA DE BONESVALLS
after_2007,8147,OLESA DE MONTSERRAT
after_2007,25149,OLIANA
after_2007,25150,OLIOLA
after_2007,25151,OLIUS
after_2007,8149,OLOST
after_2007,17114,OLOT
after_2007,25152,"OLUGES, LES"
after_2007,8144,OLVAN
after_2007,25153,"OMELLONS, ELS"
after_2007,25154,"OMELLS DE NA GAIA, ELS"
after_2007,17115,ORDIS
after_2007,25155,ORGANYÀ
after_2007,8151,ORISTÀ
after_2007,8152,ORPÍ
after_2007,8150,ORÍS
after_2007,25156,OS DE BALAGUER
after_2007,17116,OSOR
after_2007,25157,OSSÓ DE SIÓ
after_2007,8154,PACS DEL PENEDÈS
after_2007,8155,PALAFOLLS
after_2007,17117,PALAFRUGELL
after_2007,17118,PALAMÓS
after_2007,25158,"PALAU D'ANGLESOLA, EL"
after_2007,17119,PALAU DE SANTA EULÀLIA
after_2007,17121,PALAU-SATOR
after_2007,17120,PALAU-SAVERDERA
after_2007,8156,PALAU-SOLITÀ I PLEGAMANS
after_2007,43100,"PALLARESOS, ELS"
after_2007,8157,PALLEJÀ
after_2007,8905,"PALMA DE CERVELLÓ, LA"
after_2007,17123,PALOL DE REVARDIT
after_2007,17124,PALS
after_2007,8158,"PAPIOL, EL"
after_2007,8159,PARETS DEL VALLÈS
after_2007,17126,PARLAVÀ
after_2007,17128,PAU
after_2007,43102,PAÜLS
after_2007,17130,"PERA, LA"
after_2007,8160,PERAFITA
after_2007,43103,PERAFORT
after_2007,17132,PERALADA
after_2007,43104,"PERELLÓ, EL"
after_2007,8161,PIERA
after_2007,43105,"PILES, LES"
after_2007,8163,PINEDA DE MAR
after_2007,43106,"PINELL DE BRAI, EL"
after_2007,25166,PINELL DE SOLSONÈS
after_2007,25167,PINÓS
after_2007,43107,PIRA
after_2007,43108,"PLA DE SANTA MARIA, EL"
after_2007,17133,"PLANES D'HOSTOLES, LES"
after_2007,25911,PLANS DE SIÓ
after_2007,25168,"POAL, EL"
after_2007,8165,"POBLA DE CLARAMUNT, LA"
after_2007,8166,"POBLA DE LILLET, LA"
after_2007,43109,"POBLA DE MAFUMET, LA"
after_2007,43110,"POBLA DE MASSALUCA, LA"
after_2007,43111,"POBLA DE MONTORNÈS, LA"
after_2007,25171,"POBLA DE SEGUR, LA"
after_2007,43112,POBOLEDA
after_2007,8167,POLINYÀ
after_2007,43113,"PONT D'ARMENTERA, EL"
after_2007,25030,"PONT DE BAR, EL"
after_2007,17135,PONT DE MOLINS
after_2007,25173,"PONT DE SUERT, EL"
after_2007,8182,"PONT DE VILOMARA I ROCAFORT, EL"
after_2007,43141,PONTILS
after_2007,8168,PONTONS
after_2007,25172,PONTS
after_2007,17136,PONTÓS
after_2007,17137,PORQUERES
after_2007,17140,"PORT DE LA SELVA, EL"
after_2007,17138,PORTBOU
after_2007,25174,"PORTELLA, LA"
after_2007,43116,PRADES
after_2007,43117,PRAT DE COMTE
after_2007,8169,"PRAT DE LLOBREGAT, EL"
after_2007,43118,PRATDIP
after_2007,8171,PRATS DE LLUÇANÈS
after_2007,8170,"PRATS DE REI, ELS"
after_2007,25175,PRATS I SANSOR
after_2007,25176,PREIXANA
after_2007,25177,PREIXENS
after_2007,8230,PREMIÀ DE DALT
after_2007,8172,PREMIÀ DE MAR
after_2007,17139,"PRESES, LES"
after_2007,25179,PRULLANS
after_2007,8175,PUIG-REIG
after_2007,17141,PUIGCERDÀ
after_2007,43119,PUIGPELAT
after_2007,25181,PUIGVERD D'AGRAMUNT
after_2007,8176,PUJALT
after_2007,8177,"QUAR, LA"
after_2007,17142,QUART
after_2007,43120,QUEROL
after_2007,17143,RABÓS
after_2007,8178,RAJADELL
after_2007,43121,RASQUERA
after_2007,8179,RELLINARS
after_2007,43122,RENAU
after_2007,43123,REUS
after_2007,25183,RIALP
after_2007,43124,"RIBA, LA"
after_2007,25905,RIBERA D'ONDARA
after_2007,25185,RIBERA D'URGELLET
after_2007,17145,RIBES DE FRESER
after_2007,17146,RIELLS I VIABREA
after_2007,43126,"RIERA DE GAIÀ, LA"
after_2007,17147,RIPOLL
after_2007,8180,RIPOLLET
after_2007,25913,RIU DE CERDANYA
after_2007,17148,RIUDARENES
after_2007,17149,RIUDAURA
after_2007,43127,RIUDECANYES
after_2007,43128,RIUDECOLS
after_2007,17150,RIUDELLOTS DE LA SELVA
after_2007,43129,RIUDOMS
after_2007,17151,RIUMORS
after_2007,8181,"ROCA DEL VALLÈS, LA"
after_2007,43130,ROCAFORT DE QUERALT
after_2007,41082,"RODA DE ANDALUCÍA, LA"
after_2007,43131,RODA DE BERÀ
after_2007,8183,RODA DE TER
after_2007,43132,RODONYÀ
after_2007,43133,ROQUETES
after_2007,17152,ROSES
after_2007,43134,"ROURELL, EL"
after_2007,8184,RUBÍ
after_2007,8901,RUPIT I PRUIT
after_2007,8187,SABADELL
after_2007,8188,SAGÀS
after_2007,8190,SALDES
after_2007,17154,SALES DE LLIERCA
after_2007,8191,SALLENT
after_2007,43135,SALOMÓ
after_2007,43905,SALOU
after_2007,17155,SALT
after_2007,25190,SALÀS DE PALLARS
after_2007,25191,SANAÜJA
after_2007,8194,SANT ADRIÀ DE BESÒS
after_2007,8195,SANT AGUSTÍ DE LLUÇANÈS
after_2007,8196,SANT ANDREU DE LA BARCA
after_2007,8197,SANT ANDREU DE LLAVANERES
after_2007,17157,SANT ANDREU SALOU
after_2007,17183,SANT ANIOL DE FINESTRES
after_2007,8198,SANT ANTONI DE VILAMAJOR
after_2007,8199,SANT BARTOMEU DEL GRAU
after_2007,8200,SANT BOI DE LLOBREGAT
after_2007,8201,SANT BOI DE LLUÇANÈS
after_2007,8203,SANT CEBRIÀ DE VALLALTA
after_2007,8202,SANT CELONI
after_2007,17158,SANT CLIMENT SESCEBES
after_2007,8205,SANT CUGAT DEL VALLÈS
after_2007,8206,SANT CUGAT SESGARRIGUES
after_2007,25196,SANT ESTEVE DE LA SARGA
after_2007,8207,SANT ESTEVE DE PALAUTORDERA
after_2007,17159,SANT FELIU DE BUIXALLEU
after_2007,17160,SANT FELIU DE GUÍXOLS
after_2007,8211,SANT FELIU DE LLOBREGAT
after_2007,8212,SANT FELIU SASSERRA
after_2007,17162,SANT FERRIOL
after_2007,8209,SANT FOST DE CAMPSENTELLES
after_2007,8213,SANT FRUITÓS DE BAGES
after_2007,17163,SANT GREGORI
after_2007,25192,SANT GUIM DE FREIXENET
after_2007,25197,SANT GUIM DE LA PLANA
after_2007,17164,SANT HILARI SACALM
after_2007,8193,SANT ISCLE DE VALLALTA
after_2007,43902,SANT JAUME D'ENVEJA
after_2007,8216,SANT JAUME DE FRONTANYÀ
after_2007,17165,SANT JAUME DE LLIERCA
after_2007,43137,SANT JAUME DELS DOMENYS
after_2007,17167,SANT JOAN DE LES ABADESSES
after_2007,17168,SANT JOAN DE MOLLET
after_2007,8218,SANT JOAN DE VILATORRADA
after_2007,8217,SANT JOAN DESPÍ
after_2007,17185,SANT JOAN LES FONTS
after_2007,17166,SANT JORDI DESVALLS
after_2007,17169,SANT JULIÀ DE RAMIS
after_2007,8220,SANT JULIÀ DE VILATORTA
after_2007,17903,SANT JULIÀ DEL LLOR I BONMATÍ
after_2007,8222,SANT LLORENÇ D'HORTONS
after_2007,17171,SANT LLORENÇ DE LA MUGA
after_2007,25193,SANT LLORENÇ DE MORUNYS
after_2007,8223,SANT LLORENÇ SAVALL
after_2007,8225,SANT MARTÍ D'ALBARS
after_2007,8224,SANT MARTÍ DE CENTELLES
after_2007,17172,SANT MARTÍ DE LLÉMENA
after_2007,25902,SANT MARTÍ DE RIUCORB
after_2007,8226,SANT MARTÍ DE TOUS
after_2007,8227,SANT MARTÍ SARROCA
after_2007,17173,SANT MARTÍ VELL
after_2007,8229,SANT MATEU DE BAGES
after_2007,17174,SANT MIQUEL DE CAMPMAJOR
after_2007,17176,SANT MORI
after_2007,17177,SANT PAU DE SEGÚRIES
after_2007,8231,SANT PERE DE RIBES
after_2007,8233,SANT PERE DE TORELLÓ
after_2007,8234,SANT PERE DE VILAMAJOR
after_2007,17178,SANT PERE PESCADOR
after_2007,8189,SANT PERE SALLAVINERA
after_2007,8235,SANT POL DE MAR
after_2007,8236,SANT QUINTÍ DE MEDIONA
after_2007,8237,SANT QUIRZE DE BESORA
after_2007,8239,SANT QUIRZE SAFAJA
after_2007,25194,SANT RAMON
after_2007,8240,SANT SADURNÍ D'ANOIA
after_2007,8241,SANT SADURNÍ D'OSORMORT
after_2007,8098,SANT SALVADOR DE GUARDIOLA
after_2007,8262,SANT VICENÇ DE CASTELLET
after_2007,8264,SANT VICENÇ DE MONTALT
after_2007,8265,SANT VICENÇ DE TORELLÓ
after_2007,8263,SANT VICENÇ DELS HORTS
after_2007,43138,SANTA BÀRBARA
after_2007,8243,SANTA CECÍLIA DE VOLTREGÀ
after_2007,8244,SANTA COLOMA DE CERVELLÓ
after_2007,17180,SANTA COLOMA DE FARNERS
after_2007,8245,SANTA COLOMA DE GRAMENET
after_2007,43139,SANTA COLOMA DE QUERALT
after_2007,17181,SANTA CRISTINA D'ARO
after_2007,8246,SANTA EUGÈNIA DE BERGA
after_2007,8247,SANTA EULÀLIA DE RIUPRIMER
after_2007,8248,SANTA EULÀLIA DE RONÇANA
after_2007,17182,SANTA LLOGAIA D'ÀLGUEMA
after_2007,8250,SANTA MARGARIDA DE MONTBUI
after_2007,8251,SANTA MARGARIDA I ELS MONJOS
after_2007,8258,SANTA MARIA D'OLÓ
after_2007,8253,SANTA MARIA DE BESORA
after_2007,8255,SANTA MARIA DE MERLÈS
after_2007,8259,SANTA MARIA DE PALAUTORDERA
after_2007,43140,SANTA OLIVA
after_2007,17184,SANTA PAU
after_2007,8260,SANTA PERPÈTUA DE MOGODA
after_2007,8261,SANTA SUSANNA
after_2007,8192,SANTPEDOR
after_2007,43142,SARRAL
after_2007,17186,SARRIÀ DE TER
after_2007,25201,SARROCA DE BELLERA
after_2007,25200,SARROCA DE LLEIDA
after_2007,17187,SAUS
after_2007,43143,SAVALLÀ DEL COMTAT
after_2007,43144,"SECUITA, LA"
after_2007,17188,"SELVA DE MAR, LA"
after_2007,43145,"SELVA DEL CAMP, LA"
after_2007,43146,SENAN
after_2007,25202,SENTERADA
after_2007,25035,"SENTIU DE SIÓ, LA"
after_2007,8267,SENTMENAT
after_2007,17190,SERINYÀ
after_2007,17191,SERRA DE DARÓ
after_2007,25204,SERÒS
after_2007,17192,SETCASES
after_2007,25203,"SEU D'URGELL, LA"
after_2007,8269,SEVA
after_2007,17193,SILS
after_2007,8270,SITGES
after_2007,17052,SIURANA
after_2007,8271,SOBREMUNT
after_2007,25206,"SOLERÀS, EL"
after_2007,43147,SOLIVELLA
after_2007,25207,SOLSONA
after_2007,8272,SORA
after_2007,25208,SORIGUERA
after_2007,25209,SORT
after_2007,25210,SOSES
after_2007,8273,SUBIRATS
after_2007,25211,SUDANELL
after_2007,17194,SUSQUEDA
after_2007,43044,"SÉNIA, LA"
after_2007,8274,SÚRIA
after_2007,8276,TAGAMANENT
after_2007,8277,TALAMANCA
after_2007,25215,TALARN
after_2007,25216,TALAVERA
after_2007,17195,"TALLADA D'EMPORDÀ, LA"
after_2007,8278,TARADELL
after_2007,43148,TARRAGONA
after_2007,25219,TARROJA DE SEGARRA
after_2007,8280,TAVERTET
after_2007,8275,TAVÈRNOLES
after_2007,8281,TEIÀ
after_2007,17196,TERRADES
after_2007,8279,TERRASSA
after_2007,8282,TIANA
after_2007,25222,TIURANA
after_2007,43149,TIVENYS
after_2007,43150,TIVISSA
after_2007,8283,TONA
after_2007,8284,TORDERA
after_2007,8285,TORELLÓ
after_2007,25224,"TORMS, ELS"
after_2007,25225,TORNABOUS
after_2007,25227,"TORRE DE CABDELLA, LA"
after_2007,8286,"TORRE DE CLARAMUNT, LA"
after_2007,43151,"TORRE DE FONTAUBELLA, LA"
after_2007,25226,TORREBESSES
after_2007,43153,TORREDEMBARRA
after_2007,25228,TORREFARRERA
after_2007,25907,TORREFETA I FLOREJACS
after_2007,25231,TORRELAMEU
after_2007,8287,TORRELAVIT
after_2007,8288,TORRELLES DE FOIX
after_2007,17197,TORRENT
after_2007,25232,TORRES DE SEGRE
after_2007,17198,TORROELLA DE FLUVIÀ
after_2007,17199,TORROELLA DE MONTGRÍ
after_2007,17200,TORTELLÀ
after_2007,43155,TORTOSA
after_2007,25223,TORÀ
after_2007,17201,TOSES
after_2007,17202,TOSSA DE MAR
after_2007,25234,TREMP
after_2007,25217,TÀRREGA
after_2007,25220,TÉRMENS
after_2007,17205,ULLASTRET
after_2007,43156,ULLDECONA
