period,code,name
after_2007,20015,E.RIUDECANYES
after_2007,200160,RIU GURRI
after_2007,200170,RIERA DE LLEMANA
after_2007,200180,RIERA  MAJOR
after_2007,200190,RIU TERRI
after_2007,200200,RIERA D'OSOR
after_2007,200210,RIERA FARGA
after_2007,200220,RIU ONYAR
after_2007,200220040,RIERA GOTARRA
after_2007,200280,RIERA DE CINYANA
after_2007,200291,R.SORREIG
after_2007,210,RIU FLUVIÀ
after_2007,210040,RIU SER
after_2007,210070,RIU LLIERCA -O OIX-
after_2007,210135,RRA. SANT JAUME O VILADEMIERAS
after_2007,210160040,RIU VELL
after_2007,210170,REC SIRVENT
after_2007,210170010,REC MADRAL
after_2007,220,RIU MUGA
after_2007,220005,RIERA DE FIGUERES
after_2007,220010,RIU ARNERA
after_2007,220020,RIU MANOL
after_2007,220030,R LLOBREGAT DE LA MUGA
after_2007,220030020,RIU RICARDELL
after_2007,220030030010,RIU ORLINA
after_2007,240,RIERA DE COLERA
after_2007,250,RIERA DE PORT BOU
after_2007,300151,RIU DE BESCARAN
after_2007,50010,RIU ANGUERA
after_2007,50015,BARRANC DELS BOSCOS
after_2007,50030009,TORRENT DEL PUIG
after_2007,50040,RIU BRUGENT
after_2007,50050,TORRENT DE VALMOLL
after_2007,50060,RIU GLORIETA
after_2007,510,R. MADRAL
after_2007,651,RIERES MERIDIONALS
after_2007,80020,RIERA DE PONTONS
after_2007,80040,RIERA DE MARMELLA
after_2007,901,RIU EBRE
after_2007,901100,RIU MATARANYA
after_2007,901100010,RIU D'ALGARS
after_2007,901110,E. SIURANA
after_2007,901111,E. RIBA-ROJA
after_2007,901115,E.FLIX
after_2007,901120,RIU SIURANA
after_2007,901120020,RIU MONTSANT
after_2007,901130,R.CANALETA
after_2007,901290,RIU SEGRE
after_2007,901290010,ALP
after_2007,901290060,QUEROL
after_2007,901290080,DURAN
after_2007,901290140,RIU VALIRA
after_2007,901290140050010,RIALP
after_2007,901290170,PERLES
after_2007,901290180020,LA GUARDIA
after_2007,901290190,SALADA
after_2007,901290200,CABÓ O PUJALS
after_2007,901290210,LLOBREGÓS
after_2007,901290210010,RIU LLANERA
after_2007,901290230,SIÓ
after_2007,901290240,RIU RIALP
after_2007,901290280,RIU NOGUERA PALLARESA
after_2007,901290280050,NOGUERA DE CARDÓS/DE LLADORRE
after_2007,901290280050010,VALLFARRERA
after_2007,901290280050020,TABESCAN
after_2007,901290280060,SAN ANTONIO
after_2007,901290280070,SANTA MAGDALENA
after_2007,901290280080,FLAMISELL
after_2007,901290280080020,SARROCA
after_2007,901290280090,CARREU
after_2007,901290280130,BARCEDANA
after_2007,901290300,FARFANYÀ
after_2007,901290310,RIU GAVET
after_2007,901290320,RIU NOGUERA RIBAGORÇANA
after_2007,901290320030,NOGUERA DE TOR
after_2007,901290320030010,SAN NICOLÁS
after_2007,901290320150,E.SANTA ANNA
after_2007,901290330,RIU SET
after_2007,901290340,RIU CINCA
after_2007,901290340010,CLAMOR LES CANALS
after_2007,901290341,CLAMOR DE LES  CANALS
after_2007,901290345,LA FEMOSA
after_2007,901290346,R.REGUERS
after_2007,901290360,RIU CORB
after_2007,901300,E.UTXESA
after_2007,902,RIU GARONA
after_2007,902080,TORAN
after_2007,903,LA SENIA
after_2007,9901,RIERA DE VALLFORNERS
after_2007,999999,N/D
before_2007,020,RIERA DE RIUDECANYES
before_2007,050,RIU FRANCOLÍ
before_2007,060,RIU GAIÀ
before_2007,080,RIU FOIX
before_2007,100,RIU LLOBREGAT
before_2007,100030010,RIERA DE MERLES
before_2007,100030020,RIERA DE RUBÍ
before_2007,100030020010,RIERA DE LES ARENES
before_2007,100060,RIERA DE PEGUERA
before_2007,100120,RIERA DE CLARÀ
before_2007,100170060,RIERA GAVARRESA
before_2007,100190,RIU CALDERS
before_2007,100220,RIU CARDENER
before_2007,100220010,RIERA AIGUA DE VALLS
before_2007,100220020,RIU NEGRE
before_2007,100220030,RIERA D'AIGUADORA
before_2007,100280,RIU ANOIA
before_2007,100280010015,RIERA DE CASTELLOLÍ
before_2007,100280080,RIERA DE CARME
before_2007,100280100,RIU RIUDEVITLLES-RIERA DE MEDI
before_2007,100280100010,RIERA DE RIUDEBITLLES
before_2007,100280120,RIU L'AVERNÒ
before_2007,100350,RIU D'OR
before_2007,110,RIU BESÓS
before_2007,110020,RIU CONGOST
before_2007,110020010,RIERA D'AVENCÓ
before_2007,110040,RIU TENES
before_2007,110060,RIERA DE CALDES
before_2007,110070,RIU MOGENT
before_2007,110100,RIU RIPOLL
before_2007,110100020,RIU SEC
before_2007,125,RIERA ARENYS
before_2007,127,RIU D'ONDARA
before_2007,138,RIU NOGUEROLA
before_2007,140,RIU TORDERA
before_2007,140070,RIERA DE BREDA
before_2007,140090,RIERA D'ARBÚCIES
before_2007,140090050,RIERA PINEDA
before_2007,140110,RIERA DE SANTA COLOMA
before_2007,160,RIU RIDAURA
before_2007,170,RIERA DE CALONGE
before_2007,190,RIU DARO
before_2007,195,REC DEL MOLÍ
before_2007,200,RIU TER
before_2007,200080,RIU FRESER
before_2007,200090,RIU GES
before_2007,200160,RIU GURRI
before_2007,200170,RIERA DE LLEMANA
before_2007,200180,RIERA  MAJOR
before_2007,200190,RIU TERRI
before_2007,200200,RIERA D'OSOR
before_2007,200220,RIU ONYAR
before_2007,200220040,RIERA GOTARRA
before_2007,200291,R.SORREIG
before_2007,210,RIU FLUVIÀ
before_2007,210008,RIU TURONELL
before_2007,210030020,RIERA RIDAURA
before_2007,210040,RIU SER
before_2007,210070,RIU LLIERCA -O OIX-
before_2007,210160040,RIU VELL
before_2007,210170,REC SIRVENT
before_2007,220,RIU MUGA
before_2007,220005,RIERA DE FIGUERES
before_2007,220010,RIU ARNERA
before_2007,220030,R LLOBREGAT DE LA MUGA
before_2007,220030030010,RIU ORLINA
before_2007,240,RIERA DE COLERA
before_2007,250,RIERA DE PORT BOU
before_2007,300151,RIU DE BESCARAN
before_2007,50010,RIU ANGUERA
before_2007,50030009,TORRENT DEL PUIG
before_2007,50040,RIU BRUGENT
before_2007,550,ESTANY DE BANYOLES
before_2007,651,RIERES MERIDIONALS
before_2007,901,RIU EBRE
before_2007,901110,E. SIURANA
before_2007,901120,RIU SIURANA
before_2007,901290,RIU SEGRE
before_2007,901290140,RIU VALIRA
before_2007,901290210,LLOBREGÓS
before_2007,901290230,SIÓ
before_2007,901290280,RIU NOGUERA PALLARESA
before_2007,901290300,FARFANYÀ
before_2007,901290320,RIU NOGUERA RIBAGORÇANA
before_2007,901290330,RIU SET
before_2007,901290340010,CLAMOR LES CANALS
before_2007,901290341,CLAMOR DE LES  CANALS
before_2007,901290345,LA FEMOSA
before_2007,901290346,R.REGUERS
before_2007,901290360,RIU CORB
before_2007,902,RIU GARONA
before_2007,999999,N/D
